length,probability_a,probability_b,optimal_lipschitz_function
2.899999999999999911e+00,9.442868899909749245e-03,9.867539288092572192e-03,2.479999999999991100e+00
2.910000000000000142e+00,8.542143815246773172e-03,9.009748242896088374e-03,2.469999999999991314e+00
2.919999999999999929e+00,7.693188235463828233e-03,8.193937414771724007e-03,2.459999999999991527e+00
2.930000000000000160e+00,6.898061178586402213e-03,7.422566151289332857e-03,2.449999999999991740e+00
2.939999999999999947e+00,6.157912811687711596e-03,6.697337340152742166e-03,2.439999999999991953e+00
2.950000000000000178e+00,5.473062578778993374e-03,6.019246316430637567e-03,2.429999999999992166e+00
2.959999999999999964e+00,4.843086402041602186e-03,5.388638429738755280e-03,2.419999999999992379e+00
2.970000000000000195e+00,4.266909701496760139e-03,4.805273023709614663e-03,2.409999999999992593e+00
2.979999999999999982e+00,3.742903184700837639e-03,4.268391652380618129e-03,2.399999999999992806e+00
2.990000000000000213e+00,3.268978643248230363e-03,3.776788488959638510e-03,2.389999999999993019e+00
3.000000000000000000e+00,2.842682336233240056e-03,3.328881060566815132e-03,2.379999999999993232e+00
3.010000000000000231e+00,2.461283921229951571e-03,2.922779656306253183e-03,2.369999999999993445e+00
3.020000000000000018e+00,2.121859292519773406e-03,2.556353993764349380e-03,2.359999999999993658e+00
3.030000000000000249e+00,1.821366086242596008e-03,2.227295979680362237e-03,2.349999999999993872e+00
3.040000000000000036e+00,1.556710998168577735e-03,1.933177653940118968e-03,2.339999999999994085e+00
3.050000000000000266e+00,1.324808418987723007e-03,1.671503653287065901e-03,2.329999999999994298e+00
3.060000000000000053e+00,1.122630215439110240e-03,1.439757764738471609e-03,2.319999999999994511e+00
3.070000000000000284e+00,9.472467663873115808e-04,1.235443352693491080e-03,2.309999999999994724e+00
3.080000000000000071e+00,7.958595970513319831e-04,1.056117633745728285e-03,2.299999999999994937e+00
3.089999999999999858e+00,6.658261409139362317e-04,8.994199364077343824e-04,2.289999999999995151e+00
3.100000000000000089e+00,5.546772981294861068e-04,7.630942178726545649e-04,2.279999999999995364e+00
3.109999999999999876e+00,4.601285539084110240e-04,6.450062163906956697e-04,2.269999999999995577e+00
3.120000000000000107e+00,3.800854745094826544e-04,5.431556967096815101e-04,2.259999999999995790e+00
3.129999999999999893e+00,3.126444170194520077e-04,4.556842990724449603e-04,2.249999999999996003e+00
3.140000000000000124e+00,2.560892774881508185e-04,3.808795318916671953e-04,2.239999999999996216e+00
3.149999999999999911e+00,2.088850659823206983e-04,3.171754573029783608e-04,2.229999999999996430e+00
3.160000000000000142e+00,1.696690424396580209e-04,2.631506104634681056e-04,2.219999999999996643e+00
3.169999999999999929e+00,1.372400792482339320e-04,2.175236709456583909e-04,2.209999999999996856e+00
3.180000000000000160e+00,1.105468400864491850e-04,1.791473710587876704e-04,2.199999999999997069e+00
3.189999999999999947e+00,8.867528411825463986e-05,1.470010844276513774e-04,2.189999999999997282e+00
3.200000000000000178e+00,7.083592380921629409e-05,1.201824914376946655e-04,2.179999999999997495e+00
3.209999999999999964e+00,5.635118628941458859e-05,9.789866866086790326e-05,2.169999999999997708e+00
3.220000000000000195e+00,4.464315463621522254e-05,7.945689920379088781e-05,2.159999999999997922e+00
3.229999999999999982e+00,3.522189831776946208e-05,6.425545179300040481e-05,2.149999999999998135e+00
3.240000000000000213e+00,2.767454230438897960e-05,5.177452969097434655e-05,2.139999999999998348e+00
3.250000000000000000e+00,2.165517259122896909e-05,4.156754723311186959e-05,2.129999999999998561e+00
3.260000000000000231e+00,1.687563219033812786e-05,3.325285258334553627e-05,2.119999999999998774e+00
3.270000000000000018e+00,1.309722575936649643e-05,2.650598063625284574e-05,2.109999999999998987e+00
3.280000000000000249e+00,1.012332252808822410e-05,2.105249001738329609e-05,2.099999999999999201e+00
3.290000000000000036e+00,7.792825383122252710e-06,1.666141282402132764e-05,2.089999999999999414e+00
3.300000000000000266e+00,5.974458072483924837e-06,1.313932492284121395e-05,2.079999999999999627e+00
3.310000000000000053e+00,4.561811743273971139e-06,1.032502797978917064e-05,2.069999999999999840e+00
3.320000000000000284e+00,3.469085570990890820e-06,8.084821561833858879e-06,2.060000000000000053e+00
3.330000000000000071e+00,2.627453268371892074e-06,6.308334192211132877e-06,2.050000000000000266e+00
3.339999999999999858e+00,1.981987090049481766e-06,4.904875710880313315e-06,2.040000000000000480e+00
3.350000000000000089e+00,1.489072873059698695e-06,3.800269240370366080e-06,2.030000000000000693e+00
3.359999999999999876e+00,1.114253090830775156e-06,2.934119050992431936e-06,2.020000000000000906e+00
3.370000000000000107e+00,8.304393896698900591e-07,2.257470254533953767e-06,2.010000000000001119e+00
3.379999999999999893e+00,6.164411797924671062e-07,1.730817165428130179e-06,2.000000000000001332e+00
3.390000000000000124e+00,4.557622440327204461e-07,1.322419028695340173e-06,1.990000000000001323e+00
3.399999999999999911e+00,3.356227681441873143e-07,1.006884344707842573e-06,1.980000000000001315e+00
3.410000000000000142e+00,2.461694764683051854e-07,7.639879861810824627e-07,1.970000000000001306e+00
3.419999999999999929e+00,1.798415484273026627e-07,5.776885090800326736e-07,1.960000000000001297e+00
3.430000000000000160e+00,1.308646100295150374e-07,4.353163517215273951e-07,1.950000000000001288e+00
3.439999999999999947e+00,9.484927937572613105e-08,3.269068757374546773e-07,1.940000000000001279e+00
3.450000000000000178e+00,6.847448276895825083e-08,2.446553399779211915e-07,1.930000000000001270e+00
3.459999999999999964e+00,4.923904672109045373e-08,1.824738513933994351e-07,1.920000000000001261e+00
3.470000000000000195e+00,3.526792358526909519e-08,1.356330648447447157e-07,1.910000000000001252e+00
3.479999999999999982e+00,2.516185944117101787e-08,1.004738838158679343e-07,1.900000000000001243e+00
3.490000000000000213e+00,1.788139293884737043e-08,7.417663731221479242e-08,1.890000000000001235e+00
3.500000000000000000e+00,1.265781971742462778e-08,5.457717665563849038e-08,1.880000000000001226e+00
3.510000000000000231e+00,8.925212369269267867e-09,4.002105906794352408e-08,1.870000000000001217e+00
3.520000000000000018e+00,6.268785894027865327e-09,2.924847789142212056e-08,1.860000000000001208e+00
3.530000000000000249e+00,4.385879095641201415e-09,2.130388045376116625e-08,1.850000000000001199e+00
3.540000000000000036e+00,3.056618989660845595e-09,1.546530420929626356e-08,1.840000000000001190e+00
3.550000000000000266e+00,2.121976005182163406e-09,1.118938075901149576e-08,1.830000000000001181e+00
3.560000000000000053e+00,1.467429346343746888e-09,8.068726260251072889e-09,1.820000000000001172e+00
3.570000000000000284e+00,1.010868209612085724e-09,5.799075244744003741e-09,1.810000000000001164e+00
3.580000000000000071e+00,6.936741527535068535e-10,4.154041271825459327e-09,1.800000000000001155e+00
3.589999999999999858e+00,4.741798867947782514e-10,2.965818839525687816e-09,1.790000000000001146e+00
3.600000000000000089e+00,3.228942915005328157e-10,2.110491510191092498e-09,1.780000000000001137e+00
3.609999999999999876e+00,2.190333288463848518e-10,1.496894473259576802e-09,1.770000000000001128e+00
3.620000000000000107e+00,1.480115473094935901e-10,1.058207254139381317e-09,1.760000000000001119e+00
3.629999999999999893e+00,9.963673302038453394e-11,7.456338686986824711e-10,1.750000000000001110e+00
3.640000000000000124e+00,6.681666137791095616e-11,5.236718284675402745e-10,1.740000000000001101e+00
3.649999999999999911e+00,4.463693746457403864e-11,3.665851077736891400e-10,1.730000000000001092e+00
3.660000000000000142e+00,2.970648071982742321e-11,2.557854040367429097e-10,1.720000000000001084e+00
3.669999999999999929e+00,1.969509566459986208e-11,1.778956483573002997e-10,1.710000000000001075e+00
3.680000000000000160e+00,1.300822178269595503e-11,1.233237691244466784e-10,1.700000000000001066e+00
3.689999999999999947e+00,8.559206960313968135e-12,8.521644408961180369e-11,1.690000000000001057e+00
3.700000000000000178e+00,5.610579271734570938e-12,5.869463634536728684e-11,1.680000000000001048e+00
3.709999999999999964e+00,3.663897433576221815e-12,4.029721495209787436e-11,1.670000000000001039e+00
3.720000000000000195e+00,2.383653512457632292e-12,2.757759915720055741e-11,1.660000000000001030e+00
3.729999999999999982e+00,1.544933992999521249e-12,1.881247199265562132e-11,1.650000000000001021e+00
3.740000000000000213e+00,9.975770881906243331e-13,1.279223503776661226e-11,1.640000000000001013e+00
3.750000000000000000e+00,6.417345819139748606e-13,8.670842397214744755e-12,1.630000000000001004e+00
3.760000000000000231e+00,4.112819801928964210e-13,5.858596410166752144e-12,1.620000000000000995e+00
3.770000000000000018e+00,2.626043713146669354e-13,3.945903018741037838e-12,1.610000000000000986e+00
3.780000000000000249e+00,1.670493260031994055e-13,2.649249516261968925e-12,1.600000000000000977e+00
3.790000000000000036e+00,1.058694726991971712e-13,1.773070594207240215e-12,1.590000000000000968e+00
3.800000000000000266e+00,6.684718066053527681e-14,1.182929757114120962e-12,1.580000000000000959e+00
3.810000000000000053e+00,4.205176323886416592e-14,7.867281583587986905e-13,1.570000000000000950e+00
3.820000000000000284e+00,2.635580448089544431e-14,5.215864084935127883e-13,1.560000000000000941e+00
3.830000000000000071e+00,1.645743935585008082e-14,3.447201577159719095e-13,1.550000000000000933e+00
3.839999999999999858e+00,1.023870631065273995e-14,2.271166261405641683e-13,1.540000000000000924e+00
3.850000000000000089e+00,6.346395303575071868e-15,1.491681098015451478e-13,1.530000000000000915e+00
3.859999999999999876e+00,3.919322720579758587e-15,9.766766722392340505e-14,1.520000000000000906e+00
3.870000000000000107e+00,2.411565667395186269e-15,6.374943734741190677e-14,1.510000000000000897e+00
3.879999999999999893e+00,1.478404747254569058e-15,4.148160365017393785e-14,1.500000000000000888e+00
3.890000000000000124e+00,9.030198553969067414e-16,2.690861039885001116e-14,1.490000000000000879e+00
3.899999999999999911e+00,5.495591497331456666e-16,1.740149059262515729e-14,1.480000000000000870e+00
3.910000000000000142e+00,3.332318910410381397e-16,1.121873677991775211e-14,1.470000000000000862e+00
3.919999999999999929e+00,2.013240117713565483e-16,7.210521187707883438e-15,1.460000000000000853e+00
3.930000000000000160e+00,1.211889237517958168e-16,4.620164050262536636e-15,1.450000000000000844e+00
3.939999999999999947e+00,7.268580290316625660e-17,2.951338407864193652e-15,1.440000000000000835e+00
3.950000000000000178e+00,4.343727497792148486e-17,1.879551868661639889e-15,1.430000000000000826e+00
3.959999999999999964e+00,2.586484071389445210e-17,1.193345270666746833e-15,1.420000000000000817e+00
3.970000000000000195e+00,1.534554063131283256e-17,7.553655978004491038e-16,1.410000000000000808e+00
3.979999999999999982e+00,9.071321814499243037e-18,4.766837468455335830e-16,1.400000000000000799e+00
3.990000000000000213e+00,5.343257621351879607e-18,2.999081746193541614e-16,1.390000000000000790e+00
4.000000000000000000e+00,3.136280329157288454e-18,1.881195032262098224e-16,1.380000000000000782e+00
4.009999999999999787e+00,1.834181716373802321e-18,1.176439595320862435e-16,1.370000000000000773e+00
4.020000000000000462e+00,1.068692077080755569e-18,7.334971797952088514e-17,1.360000000000000764e+00
4.030000000000000249e+00,6.204745634113236522e-19,4.559560367229534614e-17,1.350000000000000755e+00
4.040000000000000036e+00,3.589884811807516249e-19,2.825829045598809357e-17,1.340000000000000746e+00
4.049999999999999822e+00,2.069506145137205132e-19,1.746103027260300274e-17,1.330000000000000737e+00
4.060000000000000497e+00,1.188916948643425265e-19,1.075715856328462150e-17,1.320000000000000728e+00
4.070000000000000284e+00,6.806282429233394596e-20,6.607415907441986904e-18,1.310000000000000719e+00
4.080000000000000071e+00,3.880956840909605559e-20,4.046455038867099391e-18,1.300000000000000711e+00
4.089999999999999858e+00,2.205202879923038979e-20,2.470753456256294965e-18,1.290000000000000702e+00
4.099999999999999645e+00,1.249433840670034448e-20,1.504174858677160544e-18,1.280000000000000693e+00
4.110000000000000320e+00,7.051398288944186401e-21,9.130279051748813647e-19,1.270000000000000684e+00
4.120000000000000107e+00,3.963793057692040944e-21,5.525723707070051405e-19,1.260000000000000675e+00
4.129999999999999893e+00,2.222952829421607269e-21,3.334388758399234570e-19,1.250000000000000666e+00
4.139999999999999680e+00,1.241827448617788985e-21,2.006170331299139470e-19,1.240000000000000657e+00
4.150000000000000355e+00,6.899143379430367476e-22,1.203500886261151678e-19,1.230000000000000648e+00
4.160000000000000142e+00,3.829314588803910534e-22,7.198708543436129029e-20,1.220000000000000639e+00
4.169999999999999929e+00,2.126800972230482201e-22,4.293335656146225461e-20,1.210000000000000631e+00
4.179999999999999716e+00,1.171663973329776544e-22,2.553110851999852115e-20,1.200000000000000622e+00
4.190000000000000391e+00,6.377282385019904791e-23,1.513845525669928896e-20,1.190000000000000613e+00
4.200000000000000178e+00,3.472917398142916367e-23,8.950205083214566185e-21,1.180000000000000604e+00
4.209999999999999964e+00,1.903602728390978474e-23,5.276262671643763175e-21,1.170000000000000595e+00
4.219999999999999751e+00,1.020275160563970750e-23,3.101446360279482018e-21,1.160000000000000586e+00
4.230000000000000426e+00,5.279724368697440091e-24,1.817812233221809946e-21,1.150000000000000577e+00
4.240000000000000213e+00,2.839865754833390765e-24,1.062387798513289440e-21,1.140000000000000568e+00
4.250000000000000000e+00,1.610081156332668356e-24,6.191114608586672238e-22,1.130000000000000560e+00
4.259999999999999787e+00,8.420724453219630578e-25,3.597565666978979576e-22,1.120000000000000551e+00
4.270000000000000462e+00,4.409953907141509832e-25,2.084515461970201105e-22,1.110000000000000542e+00
4.280000000000000249e+00,2.928273230487277570e-25,1.204371285097587218e-22,1.100000000000000533e+00
4.290000000000000036e+00,1.747395981917349647e-25,6.938680793544883168e-23,1.090000000000000524e+00
4.299999999999999822e+00,6.586707499574869326e-26,3.986181067920681885e-23,1.080000000000000515e+00
4.310000000000000497e+00,2.644929609467891753e-26,2.283510818962738595e-23,1.070000000000000506e+00
4.320000000000000284e+00,2.098141047253698262e-26,1.304419829301853998e-23,1.060000000000000497e+00
4.330000000000000071e+00,1.052836580429877119e-26,7.430230655258788218e-24,1.050000000000000488e+00
4.339999999999999858e+00,3.722196846019945105e-27,4.220462934640562156e-24,1.040000000000000480e+00
4.350000000000000533e+00,3.106435763291716585e-27,2.390523799034073545e-24,1.030000000000000471e+00
4.360000000000000320e+00,1.630524275289522372e-27,1.350216848810482241e-24,1.020000000000000462e+00
4.370000000000000107e+00,2.692474186262959018e-28,7.604903670170490885e-25,1.010000000000000453e+00
4.379999999999999893e+00,3.764574103889500431e-29,4.271357439825161495e-25,1.000000000000000444e+00
4.389999999999999680e+00,1.241397751523833434e-28,2.392337069528687280e-25,9.900000000000004352e-01
4.400000000000000355e+00,1.325566360262225521e-27,1.336181081089995359e-25,9.800000000000004263e-01
4.410000000000000142e+00,2.588105622922330618e-27,7.442125517670913948e-26,9.700000000000004174e-01
4.419999999999999929e+00,2.100228978581880746e-27,4.133515822543519294e-26,9.800000000000004263e-01
4.429999999999999716e+00,1.014329690924037488e-27,2.289472162894993833e-26,9.900000000000004352e-01
4.440000000000000391e+00,7.492708011648629202e-28,1.264580487562630495e-26,1.000000000000000444e+00
4.450000000000000178e+00,5.132212052132623515e-28,6.965545244510425194e-27,1.010000000000000453e+00
4.459999999999999964e+00,1.524219413908120612e-29,3.826162990983103621e-27,1.020000000000000462e+00
4.469999999999999751e+00,7.207121497765665586e-28,2.095915112357087743e-27,1.030000000000000471e+00
4.480000000000000426e+00,2.983318000898105702e-27,1.144953739892562179e-27,1.040000000000000480e+00
4.490000000000000213e+00,4.757607179797424074e-27,6.237468483136823241e-28,1.050000000000000488e+00
